site_id,name,type,lat,lon
school_278375770,Kellison Elementary School,school,38.5127507,-90.4941887
school_278375771,Rockwood South Middle School,school,38.5114077,-90.4969628
school_354050832,Clara Barton School,school,38.8902933,-90.1480911
school_354120432,Madison Senior High School,school,38.6822723,-90.1428865
school_354160617,Jackson School,school,38.5008854,-90.1645554
school_354160668,Jerome Elementary School,school,38.5617181,-90.1528879
school_354161026,Saint Teresa Academy,school,38.6128285,-90.1284421
school_354161179,Early Learning Facility Pitzman,school,38.5825514,-90.1803887
school_354161271,East Saint Louis-Lincoln High School,school,38.6143009,-90.1571594
school_354219641,Saint Catherine Leboure School,school,38.5611625,-90.1537213
school_354221444,Harris Elementary School,school,38.682828,-90.1526091
school_354231295,Venice Elementary School,school,38.6613756,-90.1675
school_354231353,Saint Mark School,school,38.6728282,-90.1687208
school_354231362,Saint Marys School,school,38.6856058,-90.1526091
school_354231478,Sacred Heart School,school,38.7086609,-90.131497
school_354231496,Prather Elementary School,school,38.71499,-90.1590238
school_354231790,Lincoln High School,school,38.6617497,-90.1680174
school_354231930,Mark Twain Elementary School,school,38.8906034,-90.130108
school_354231948,Madison Middle School,school,38.686439,-90.143442
school_354231959,Irving Elementary School,school,38.8969926,-90.1928878
school_354232257,East Elementary School,school,38.8953257,-90.1512197
school_354242799,Park Annex Elementary School,school,38.6131063,-90.1284421
school_354242833,Miles D Davis Elementary School,school,38.6267173,-90.1401091
school_354242840,Billy Jones Elementary School,school,38.6175507,-90.1428871
school_354242853,Alta-Sita Elementary School,school,38.6003287,-90.140665
school_354242873,Attucks Elementary School,school,38.604773,-90.1364981
school_354242891,Jackson Elementary School,school,38.6231062,-90.1362201
school_354242902,Huffman Elementary School,school,38.563385,-90.1878891
school_354242949,Lilly-Freeman Elementary School,school,38.617273,-90.1531653
school_354242972,Hughes-Quinn/Rock Junior High School,school,38.6269949,-90.1484041
school_354243066,Penniman Elementary School,school,38.5589404,-90.1678885
school_354243521,Cahokia High School,school,38.5653292,-90.1648327
school_354243542,Donald McHenry Elementary School,school,38.6181062,-90.1228864
school_354243578,Elizabeth Morris Elementary School,school,38.5533849,-90.1742776
school_354258168,Immaculate Conception School,school,38.8908815,-90.1778873
school_354258381,Saint Patricks School,school,38.8908814,-90.1695536
school_354260030,Paul L Dunbar School,school,38.6055284,-90.1527413
school_354260044,Park School,school,38.6136617,-90.1253865
school_354260340,Immaculate Conception School,school,38.6278284,-90.1367757
school_354260517,Saint Josephs School,school,38.6194617,-90.1437172
school_354260538,Saint Elizabeths Parochial School,school,38.613384,-90.1292756
school_354260648,Saint Adalberts School,school,38.6300907,-90.1496944
school_354276253,Dunbar Elementary School,school,38.6046,-90.1519
school_358053534,Saint David School,school,38.4426608,-90.3624308
school_358062070,Leight School,school,38.4392212,-90.4887333
school_358066845,Allenton School,school,38.4989424,-90.6742949
school_358066888,Bayless School,school,38.551997,-90.3009485
school_358066914,Black Jack School,school,38.7853292,-90.5345648
school_358066965,Bonfils School,school,38.7742177,-90.4317841
school_358067001,Brentwood High School,school,38.6213632,-90.3538907
school_358067141,Chesterfield School,school,38.6544972,-90.6359584
school_358067211,Concordia School,school,38.5739398,-90.407338
school_358067366,Douglass High School,school,38.6014413,-90.3567833
school_358067386,Dunbar School,school,38.7403287,-90.3248366
school_358067417,Elm Grove School,school,38.7831061,-90.3567818
school_358067468,Fernridge School,school,38.6837082,-90.4866203
school_358067500,Fort Zumwalt School,school,38.8036631,-90.6973477
school_358067607,Goodal School,school,38.5811637,-90.3553945
school_358067855,Kampville School,school,38.8528282,-90.5292862
school_358068001,Lincoln School,school,38.7789401,-90.4909524
school_358068146,McKnight School,school,38.658663,-90.3548382
school_358068247,Mount Calvary School,school,38.6189412,-90.3584498
school_358068444,Our Lady of Fatima School,school,38.7753282,-90.3106694
school_358068507,Pea Ridge School,school,38.8108825,-90.1953878
school_358068552,Phelps School,school,38.8875496,-90.4731731
school_358068573,Pitman School,school,38.5842196,-90.4059516
school_358068736,Rosary School,school,38.7925505,-90.3745599
school_358068763,Sacred Heart Academy,school,38.7869955,-90.4806743
school_358068768,Sacred Heart School,school,38.5050537,-90.6204041
school_358068773,Saint Aloysius School,school,38.7911605,-90.1909432
school_358068777,Saint Clements School,school,38.6086639,-90.4342857
school_358068829,Saint Joseph School,school,38.7436635,-90.653458
school_358068837,Saint Josephs Convent of Mercy,school,38.5756082,-90.3423386
school_358068846,Saint Louis State Training School,school,38.76755,-90.2292779
school_358068857,Saint Michaels School,school,38.5939413,-90.3306713
school_358068899,Scudder School,school,38.7631065,-90.3767825
school_358069002,Thomas Jefferson School,school,38.5397755,-90.3951184
school_358069021,Turner School,school,38.5653309,-90.4028962
school_358069023,Turner School,school,38.7386613,-90.216222
school_358069094,Vernon School,school,38.7394953,-90.3198364
school_358069135,Walnut Grove School,school,38.8681051,-90.3753929
school_358069141,Washington Park School,school,38.5664417,-90.3559502
school_358069216,Wright School,school,38.6336635,-90.4131737
school_358069247,Zion School,school,38.7148823,-90.4406061
school_358069251,Zion School,school,38.7419965,-90.5854003
school_358069373,Maple School,school,38.8992174,-90.675957
school_358069826,Franklin School,school,38.7878288,-90.4803965
school_358069869,Lea Ridge School,school,38.7586637,-90.7117931
school_358069872,Baldwin School,school,38.8611619,-90.6115109
school_358069911,Smelzer Lake School,school,38.8919931,-90.2612232
school_358069926,Cul de Sac School,school,38.8339391,-90.4353948
school_358069930,Garrett School,school,38.7808841,-90.4081722
school_358069933,Hyatt Valley School,school,38.82005,-90.34067
school_358070183,Fordyce House,school,38.4458867,-90.2978939
school_358070209,Queen of All Saints School,school,38.4429786,-90.307757
school_358070259,Wohlwend School,school,38.4590598,-90.3045605
school_358083529,Longfellow School,school,38.6072743,-90.3045593
school_358083634,Peace School,school,38.5072752,-90.295671
school_358083640,Principia College,school,38.6635177,-90.2762879
school_358083654,Saint Andrew School,school,38.534497,-90.2759479
school_358083663,Saint James the Greater School,school,38.6256074,-90.2928921
school_358083682,Saint Marys School,school,38.6964398,-90.2445566
school_358083725,Windsor School,school,38.5625524,-90.2762254
school_358083762,Dozier School,school,38.6611626,-90.2853916
school_358083798,Bates School,school,38.6522734,-90.2273342
school_358083877,Mason School,school,38.6106076,-90.2901144
school_358083947,Maryville College and Academy of the Sacred Heart,school,38.5801045,-90.2357731
school_358084117,Missouri Baptist College - Saint Louis,school,38.6464415,-90.4623417
school_358084371,Boonslick State School,school,38.7766782,-90.6773651
school_358084378,Saint Dominic High School,school,38.8062482,-90.7223228
school_358084379,North Middle School,school,38.8047742,-90.6973476
school_358084380,Joseph L Mudd School,school,38.8139407,-90.689014
school_358084383,Mount Hope School,school,38.839774,-90.7334595
school_358084384,Fort Zumwalt North High School,school,38.8200516,-90.6681799
school_358084386,Forest Park School,school,38.8150518,-90.6881806
school_358084390,Progress South Elementary School,school,38.7783427,-90.6768608
school_358084808,Bethesda Temple Bible Institute,school,38.7185077,-90.2985679
school_358086365,Morgan Selvidge Middle School,school,38.5873618,-90.5588504
school_358086366,MRH Early Childhood Center,school,38.6118825,-90.3267574
school_358086383,Normandy Technological School,school,38.691967,-90.269353
school_358086386,North High School,school,38.6902029,-90.4682488
school_358086391,Northview School,school,38.7800738,-90.2958413
school_358086398,Northwest Valley School,school,38.4198,-90.5611
school_358086450,Point Elementary School,school,38.4409,-90.3213
school_358086462,Pond Elementary School,school,38.5788504,-90.6510975
school_358086500,River Bend Elementary School,school,38.6855,-90.5034
school_358086505,Robert Drummond Elementary School,school,38.7279,-90.3879
school_358086544,Ross Elementary School,school,38.6802326,-90.4581036
school_358086560,Saint Charles West High School,school,38.8013066,-90.5325261
school_358086572,Saint James the Greater Catholic School,school,38.6254,-90.293116
school_358086578,Premier Charter School,school,38.6011599,-90.2789329
school_358086586,Saint Louis County Fire Academy,school,38.6717,-90.3009
school_358086588,Saint Lucas Evangelical Lutheran School,school,38.5644,-90.2782
school_358086592,Saint Timothys Catholic School,school,38.5469,-90.2952
school_358086601,Salem Lutheran School,school,38.5585107,-90.3034718
school_358086604,Samuel Church Pre-Kindergarten School,school,38.6564725,-90.3437734
school_358086622,Sisters of Notre Dame School,school,38.5221,-90.3112
school_358086624,Sorrento Springs Elementary School,school,38.575,-90.5277
school_358086628,Parkway South High School,school,38.5772523,-90.5120414
school_358086630,Parkway Southwest Middle School,school,38.5776818,-90.5184272
school_358086637,Stanton Elementary School,school,38.5206617,-90.4822926
school_358086648,Tower Grove Christian Academy,school,38.6091039,-90.2563105
school_358086685,Dressel Elementary School,school,38.5316188,-90.3482881
school_358086696,Village Lutheran Church in Ladue Preschool,school,38.6412,-90.3689
school_358086710,Walnut Grove Elementary School,school,38.765848,-90.3121672
school_358086894,Ackerman School,school,38.7784347,-90.2964164
school_358086910,Bayless Elementary School,school,38.5522,-90.3006
school_358086911,Bayless Junior High School,school,38.5522,-90.3006
school_358086912,Bayless Senior High School,school,38.5523,-90.3007
school_358086915,Bel-Nor Ridge Elementary School,school,38.715,-90.3272
school_358086916,Benton Elementary School,school,38.7861,-90.4877
school_358086919,Bermuda Elementary School,school,38.7253,-90.2934
school_358086922,Blackhurst Elementary School,school,38.7927284,-90.4971798
school_358086928,Brentwood Middle School,school,38.6205957,-90.3536759
school_358086929,Briar Crest Elementary School,school,38.7120413,-90.4054221
school_358086942,Castlio Elementary School,school,38.7294,-90.6035
school_358086943,Center for Creative Learning School,school,38.5830977,-90.5944752
school_358086946,Central Elementary School,school,38.743072,-90.3079824
school_358086947,Parkway Central High School,school,38.6647734,-90.504453
school_358086971,Compton-Drew Middle School,school,38.6289163,-90.2720934
school_358086975,Coverdell Elementary School,school,38.8057,-90.4932
school_358086982,Don Earl Early Childhood Center,school,38.4479328,-90.3728388
school_358086985,Early Child Family Education Center,school,38.7449715,-90.6138612
school_358087013,Robinson Elementary School,school,38.5699596,-90.4256566
school_358087015,Glasgow Elementary School,school,38.7578,-90.2056
school_358087017,Green Pines Elementary School,school,38.5906468,-90.6271186
school_358087018,Green Trails Elementary School,school,38.6692029,-90.5275755
school_358087046,Hancock Place Middle School,school,38.5247805,-90.2824141
school_358087059,Hancock Senior High School,school,38.5247157,-90.2809647
school_358087061,Hanna Woods Elementary School,school,38.5795768,-90.5089035
school_358087062,Hardin Middle School,school,38.7919424,-90.496536
school_358087072,Heritage Landing School,school,38.7514,-90.5507
school_358087075,Highland Elementary School,school,38.7551,-90.1964
school_358087076,Hiram Neuwoehner School,school,38.6323,-90.4414
school_358087086,House Springs Elementary School,school,38.4176,-90.5639
school_358087095,Jefferson Middle School,school,38.7984217,-90.5324082
school_358087116,Kirkwood United Methodist Church Preschool,school,38.5835013,-90.4088307
school_358087122,Lee Hamilton Elementary School,school,38.7572077,-90.3007668
school_358087123,Lewis and Clark Career Center,school,38.7943936,-90.534437
school_358087129,Lucas Crossing Elementary Complex School,school,38.7073,-90.307
school_358087130,Lusher Elementary School,school,38.8153,-90.3486
school_358087147,Mid Rivers Elementary School,school,38.7876661,-90.6396752
school_358087162,Wilkinson Early Childhood Center,school,38.6095,-90.3144
school_358087166,Wohlwend Elementary School,school,38.459121,-90.3045857
school_358087171,Word Academy Child Development Center,school,38.7476,-90.2537
school_358087174,Wren Hollow Elementary School,school,38.5773463,-90.5214485
school_358087186,Zion Lutheran School,school,38.7445255,-90.3062984
school_466504117,Henry Elementary School,school,38.6106836,-90.5199532
school_528261839,High Ridge Elementary School,school,38.4626573,-90.534998
school_676478308,Whitfield,school,38.6537459,-90.4811654
school_886774490,school_886774490,school,38.7438316,-90.444405
school_1041650301,Wilott Christian Academy,school,38.7765371,-90.5954447
school_1217084947,Duchesne High School,school,38.7978006,-90.5002668
school_1909005417,Garrett Elementary School,school,38.7756297,-90.3969341
school_1909092816,St. Ferdinand School,school,38.8065645,-90.354236
school_2104744501,City Garden Montessori,school,38.6200582,-90.2555128
school_2153367915,Urshan Graduate School of Theology,school,38.8010094,-90.365078
school_2437954462,Brown-Mackie College,school,38.5443727,-90.4364409
school_2533391425,Fort Zumwalt South High School,school,38.7887178,-90.6691855
school_2762384412,Confluence Academy,school,38.6544305,-90.1966993
school_3251416535,Saint Francis of Assisi School,school,38.4794731,-90.3031446
school_3266853472,Gateway Elementary School,school,38.6411904,-90.2108595
school_3266853473,Gateway Middle School,school,38.6413202,-90.2120273
school_4743114174,The College School,school,38.5966737,-90.3329179
school_5792330717,Independence Elementary School,school,38.7069393,-90.6667995
school_5922733192,Twin Chimneys Elementary School,school,38.7633207,-90.7308886
school_5947616986,Quality Testing,school,38.6987279,-90.409216
school_6143999401,James E. Williams Learning Center,school,38.6260928,-90.1491976
school_6143999402,Vivian D. Adams Early Childhood Center,school,38.6271484,-90.148023
school_6341490943,Orchard Farm Elementary School,school,38.8992675,-90.4476474
school_6341490951,Orchard Farm Middle School,school,38.89983,-90.4486321
school_6841130081,Saint Gerard Majella School,school,38.5854664,-90.4430772
school_6954930171,Churchill Center and School,school,38.6307126,-90.4521123
school_6955130567,"Christ, Prince of Peace School",school,38.5998993,-90.4949929
school_7099307544,Parkway Central Middle,school,38.6680831,-90.5037054
school_9951344998,Saul Mirowitz Jewish Community School,school,38.6503252,-90.4768261
school_11078885630,Jackie Joyner Kersee Academy,school,38.6248703,-90.1253152
school_11283656824,St. John Vianney,school,38.560748,-90.4108005
school_11307759331,South City Community School,school,38.6071697,-90.2698434
school_11784097269,Launch Code,school,38.6515037,-90.2594824
school_11895321805,school_11895321805,school,38.5608061,-90.4111373
school_12089677369,Julia Goldstein Early Childhood Education Center,school,38.6596803,-90.3087174
school_12090351897,Ralph M. Captain Elementary School,school,38.6389561,-90.3062133
school_12563940488,North Technical High School,school,38.779628,-90.2940027
school_12645675201,The Goddard School,school,38.7506155,-90.7390274
school_13315558101,Dayspring Arts & Education,school,38.7114042,-90.4389771
school_13440680301,St. Louis School of Phlebotomy,school,38.6623647,-90.3084953
school_42909507,Rockwood Summit High School,school,38.5176496,-90.4935002
school_42910579,school_42910579,school,38.5117961,-90.4952718
school_43432697,Bowles Elementary School,school,38.5122867,-90.4758638
school_44804676,school_44804676,school,38.520476,-90.4821254
school_105588723,McCluer High School,school,38.7714418,-90.3112096
school_106846590,Kirkwood High School,school,38.5917146,-90.4237729
school_122100944,school_122100944,school,38.6390073,-90.30664
school_149385949,John Burroughs School,school,38.644138,-90.3691544
school_149388953,Mary Institute and Saint Louis Country Day School,school,38.6581971,-90.4001643
school_149388956,Spoede Elementary School,school,38.663097,-90.416955
school_149421551,Parkway Northeast Middle School,school,38.6574046,-90.4508073
school_149421554,Ladue Schools West Campus,school,38.6525963,-90.4199056
school_149421561,Chaminade College Preparatory School,school,38.6498541,-90.4090595
school_149421588,De Smet Jesuit High School,school,38.6614735,-90.4456786
school_149426659,Clayton High School,school,38.6500378,-90.3467971
school_149427296,Brittany Woods Middle School,school,38.6700118,-90.3466589
school_149430292,St. Joseph's Academy,school,38.6242414,-90.4089077
school_149430294,Visitation Academy,school,38.6369146,-90.4403234
school_149430300,Ladue Horton Watkins High School,school,38.6397885,-90.3980269
school_149431198,Mason Ridge Elementary School,school,38.6368768,-90.4821215
school_149541469,Saint Mary's High School,school,38.575289,-90.2519068
school_149711787,Oak Hill Elementary School,school,38.5888136,-90.2638788
school_149716492,Woodward Elementary School,school,38.5657152,-90.2499579
school_149732043,Roosevelt High School,school,38.5997666,-90.2370107
school_149732048,Kennard Classical Junior Academy,school,38.5981056,-90.2765496
school_149732061,Central Visual and Performing Arts School High School & Cleveland NJROTC High School,school,38.6045161,-90.2711595
school_150246925,Froebel Literacy Academy,school,38.5881512,-90.2341374
school_150260480,Meramec Elementary School,school,38.5798925,-90.2323275
school_151154303,Adams Elementary School,school,38.624652,-90.2573129
school_151229177,Lutheran North High School,school,38.7154173,-90.2864181
school_151230739,Normandy Junior High School,school,38.7088245,-90.3071305
school_151292027,Affton High School,school,38.5593056,-90.3244706
school_151540259,Walbridge Elementary School,school,38.6935146,-90.2507252
school_151543938,Shenandoah Elementary School,school,38.608865,-90.2368851
school_151647064,Mel Carnahan High School of the Future,school,38.5815887,-90.2290993
school_151926099,Sigel Elementary School,school,38.6102276,-90.2166025
school_151926177,McKinley Classical Leadership Academy,school,38.609833,-90.2191171
school_152093302,New City School,school,38.6491516,-90.2713487
school_152109524,Jackson Park Elemenary School,school,38.663685,-90.3296724
school_152109538,University City Senior High School,school,38.6647796,-90.3302448
school_152170243,Oakville Elementary School,school,38.4787036,-90.3207215
school_152235538,Griffith Elementary School,school,38.750088,-90.2885625
school_152238669,Blades Elementary School,school,38.4826821,-90.3327215
school_152242030,Moline Elementary School,school,38.7478919,-90.2652019
school_152243121,Saint Margarite Mary School,school,38.4864457,-90.3297168
school_152264390,Flynn Park Elementary School,school,38.6538896,-90.3226091
school_152333464,Freedom School,school,38.680221,-90.3491977
school_152333465,Daniel Boone School,school,38.6802023,-90.3469051
school_152333468,Torah Prep Girls' School,school,38.6669998,-90.3468781
school_152348699,McCluer South-Berkeley High School,school,38.731657,-90.3047435
school_152363233,Lyon Academy at Blow School,school,38.554633,-90.2571707
school_152500106,Monroe Elementary School,school,38.5881739,-90.2247973
school_152500122,Ames Visual and Performing Arts Elementary School,school,38.653034,-90.194919
school_152503841,Peabody Elementary School,school,38.6167632,-90.2048215
school_153089314,Glenridge School,school,38.6394822,-90.3286596
school_153089315,Meramec Elementary School,school,38.6445999,-90.3398131
school_153879955,Jefferson Elementary School,school,38.6409575,-90.2034018
school_154388542,Sappington Elementary School,school,38.542628,-90.3650266
school_154391852,Concord School,school,38.521715,-90.3706916
school_154391861,Robert H. Sperreng Middle School,school,38.517624,-90.368291
school_154394393,Kennerly Elementary School,school,38.5112963,-90.3776443
school_154398973,Washington Middle School,school,38.4928613,-90.3705949
school_154398975,Trautwein Elementary School,school,38.4941482,-90.3690553
school_154400954,Assumption School,school,38.5000835,-90.3596577
school_154552518,Abiding School,school,38.4855678,-90.3649362
school_154554006,Bierbaum Elementary School,school,38.5301411,-90.3098469
school_154559842,Maplewood-Richmond Heights High School,school,38.6143185,-90.3242262
school_156851831,Stevens Middle Community Education Center,school,38.6500375,-90.2439898
school_156866693,Metro Academic and Classical High School,school,38.6409903,-90.2433183
school_156975973,Ritenour Middle School,school,38.7037737,-90.3481197
school_156977488,Holman Elementary School,school,38.7239295,-90.3457025
school_156980515,Ritenour High School,school,38.7118058,-90.3572707
school_156982415,Hoech Middle School,school,38.718338,-90.3856022
school_156990603,Wyland Elementary School,school,38.6939822,-90.3557428
school_157070522,Pattonville Heights Middle School,school,38.7177857,-90.4254363
school_157097222,McKelvey Elementary School,school,38.7107221,-90.456391
school_157516040,Barnwell Middle School,school,38.7421096,-90.5644336
school_157516041,Becky-David Elementary School,school,38.7442309,-90.5637776
school_157522180,Francis Howell Central High School/ Saeger Middle School,school,38.7478523,-90.6465122
school_157543558,school_157543558,school,38.7624993,-90.5632426
school_157548640,Fort Zumwalt East High School,school,38.7891031,-90.586552
school_157550537,George M Null Elementary School,school,38.7979287,-90.516632
school_157552321,Saint Charles West High School,school,38.801807,-90.5329929
school_157552325,Monroe Elementary School,school,38.7998458,-90.5335371
school_157552326,Jefferson Middle School,school,38.798271,-90.5335247
school_158028664,Central Elementary School,school,38.7446283,-90.6119915
school_158028667,Hollenbeck Middle School,school,38.7445566,-90.614745
school_160374159,Fort Zumwalt West High School,school,38.7902418,-90.7292918
school_160657552,Fort Zumwalt South Middle School,school,38.7780422,-90.6791003
school_160970253,Pheasant Point Elementary School,school,38.7470256,-90.6960926
school_160970264,school_160970264,school,38.7450184,-90.7020306
school_163224623,St. Louis University High School,school,38.6274092,-90.269095
school_165300559,Airport Elementary School,school,38.7515169,-90.3267554
school_165300563,school_165300563,school,38.7547459,-90.3142244
school_165302078,Berkeley Middle School,school,38.7604685,-90.3262143
school_165322428,school_165322428,school,38.7710991,-90.3110008
school_165326806,Commons Lane Elementary School,school,38.7889556,-90.2867848
school_165333940,McCluer North High School,school,38.7902382,-90.303154
school_165333941,Parker Road Elementary School,school,38.7946261,-90.3031774
school_165333945,Robinwood Elementary School,school,38.7817857,-90.3058907
school_165336343,Jury Elementary School,school,38.7885292,-90.2696974
school_165337411,Jana Elementary School,school,38.8154939,-90.3182337
school_177211002,Niedringhaus Elementary School,school,38.7162888,-90.1294712
school_181623944,Russell Elementary School,school,38.7951424,-90.3682664
school_183251439,Hazelwood West Middle School,school,38.7807797,-90.4124519
school_189980690,Halls Ferry Elementary School,school,38.7995526,-90.2950771
school_192771589,Cold Water Elementary School,school,38.8260342,-90.3251937
school_192771628,Hazelwood Central High School,school,38.8312309,-90.3161012
school_200487205,Saint Margaret of Scotland School,school,38.6151778,-90.247541
school_202535436,Grand Center Arts Academy,school,38.6406374,-90.2308427
school_239206180,school_239206180,school,38.6727198,-90.1683753
school_241233137,Granite City High School,school,38.7195155,-90.1254402
school_241233138,Walter F Coolidge Junior High School,school,38.7213306,-90.1240307
school_242994493,W. W. Keysor Elementary School,school,38.5917774,-90.4170223
school_247500361,Harvest Ridge Elementary School,school,38.7517012,-90.5247669
school_249401280,Adventure Learning Center,school,38.5604944,-90.555555
school_254447969,school_254447969,school,38.5416936,-90.4148077
school_254447972,Bus Lot,school,38.5416151,-90.4159181
school_255106855,school_255106855,school,38.6614994,-90.1678162
school_261185715,school_261185715,school,38.8134686,-90.6974934
school_273358285,school_273358285,school,38.682342,-90.1432032
school_276252028,KIPP St. Louis High School,school,38.6357453,-90.2123424
school_279658886,school_279658886,school,38.7188794,-90.4226795
school_288490995,Crestview Middle School,school,38.6067836,-90.5928161
school_288491108,Ellisville Elementary,school,38.5965543,-90.5904914
school_299174205,Cool Valley Elementary School,school,38.7276313,-90.3047402
school_313731620,Westminster Christian Academy,school,38.6370168,-90.5035714
school_314361776,Vogt Elementary School,school,38.7447855,-90.3025642
school_318772022,school_318772022,school,38.4948761,-90.2868584
school_318772023,Bernard Middle School,school,38.4954659,-90.3260072
school_318772025,Forder Elementary School,school,38.5250101,-90.2874398
school_318772031,Margaret Buerkle Middle School,school,38.5039379,-90.3073223
school_318772032,Mehlville High School,school,38.5128256,-90.3133569
school_318817985,Bishop Dubourg High School,school,38.5806657,-90.2957503
school_318817986,Busch Middle School of Character,school,38.5778253,-90.2965759
school_318817987,Nottingham Community Access and Job Training High School,school,38.5875702,-90.304998
school_319341681,Barrington Elementary School,school,38.83547,-90.2958392
school_319341682,Brown Elementary School,school,38.8318839,-90.3201797
school_319341683,Hazelwood North Middle School,school,38.8390732,-90.2893324
school_319341684,school_319341684,school,38.8332141,-90.315585
